UID,mean.annual.flow,dam.count,dam.density,basin.area,max.basin.elevation,mean.basin.elevation,min.basin.elevation,range.basin.elevation,pct.canopy.cover,pct.ISC,tmax.annual,tmax.july,tmin.annual,tmin.july,pct.ag,pct.urb,pct.for,pct.wet,pct.shrub
12895,15.77538,0,0,8837.319,2873.89,1208.21,570.682,2303.21,8.546,3.156,29.81,39.61,12.58,23.85,1.027,8.885,7.253,0.182,69.666
12896,2.94023,0,0,557.166,909.597,786.712,714.976,194.621,0.172,0.258,12.83,28.7,-1.08,13.17,78.41,4.014,0.073,0.579,16.783
12914,1.82422,0,0,327.212,858.177,739.97,642.509,215.669,1.043,0.234,12.59,28.68,-1.4,12.76,26.319,1.407,2.006,0.388,69.511
12915,283.03232,1,0.018,589.156,4342.73,2676.66,1560.71,2782.01,45.035,0.428,17.81,31.08,1.42,13.39,1.381,1.436,63.091,1.525,19.134
12952,1.78744,0,0,1.564,121.333,88.643,72.365,48.968,63.699,0.582,24.03,33.25,10.69,21.02,8.343,3.97,70.829,1.899,12.658
12953,1905.34481,1,0.036,3174.872,279.805,125.77,58.257,221.547,54.411,0.827,23.23,33.26,10.09,20.95,17.597,5.355,49.13,9.716,15.672
12954,1.8646,0,0,1.631,88.017,69.187,55.823,32.194,80.514,0.152,25.43,33.51,11.75,21.12,0,4.415,62.251,20.143,13.19
12955,0.71118,0,0,0.894,123.92,104.414,80.52,43.401,71.089,0.188,25.21,33.32,12.23,21.4,2.014,2.719,43.505,26.586,25.176
12988,,,,,,,,,,,,,,,,,,,
12989,8.20305,0,0,969.625,2854.68,1909.71,1416.42,1438.27,40.373,0.154,23.18,33.25,4.19,15.04,0.001,0.459,68.521,0.316,30.653
12990,104.10924,0,0,6920.658,3314,2079.76,1079.22,2234.78,38.473,0.141,25.51,36.02,7.1,18.55,0.017,0.412,70.662,0.162,28.631
12991,7.77699,0,0,312.433,2862.76,2370.34,1847.15,1015.61,63.509,0.106,20.3,30.22,-0.23,10.54,0,0.386,96.859,0.06,2.676
12992,3.72217,0,0,2.696,578.45,507.95,479.468,98.983,42.796,0.807,19.37,29.53,8.38,18.8,37.062,5.242,50.617,0.267,6.811
12993,3244.90683,0,0,4788.284,640.931,292.524,157.882,483.049,37.819,0.943,21.89,32.14,9.02,19.85,42.103,6.519,44.613,0.946,4.379
12994,3357.96796,0,0,4960.099,640.931,290.872,157.882,483.049,38.161,0.918,21.93,32.24,9.09,19.91,41.713,6.432,45.083,0.945,4.429
12995,394.52126,1,0.02,767.057,321.399,144.607,42.191,279.208,29.158,4.701,17.43,29.88,6.97,19.05,34.819,22.828,32.818,1.723,7.268
12996,4.59647,0,0,8.437,217.789,191.185,176.442,41.346,9.612,2.542,17.42,30.27,5.77,18.15,72.359,11.205,15.892,0.053,0
12997,13.59251,0,0,3.011,304.638,298.198,289.971,14.667,11.76,0.544,16.8,29.24,5.38,17.63,76.479,4.812,18.709,0,0
12998,10.73159,2,0.07,12.475,286.784,275.535,252.083,34.701,7.333,0.304,16.36,29.52,4.89,17.44,88.28,4.428,5.202,0.282,1.773
12999,318.74635,0,0,899.417,307.99,263.596,229.934,78.056,11.097,1.417,15.48,28.99,4.29,16.71,78.234,8.289,10.745,1.426,0.462
13000,1.11715,0,0,2.156,253.696,247.402,240.708,12.988,2.312,0.026,16.4,29.67,4.59,17.16,96.578,0.835,2.379,0,0.209
13001,22.7179,0,0,58.716,371.441,339.463,302.563,68.879,7.335,0.362,15.77,28.88,4.45,16.84,85.525,5.499,8.235,0.055,0.63
13002,1.7188,0,0,3056.924,335.761,229.94,173.701,162.061,18.025,2.518,13.59,27.79,4.43,16.7,60.402,9.958,18.121,8.68,1.775
13003,49.7939,0,0,130.414,234.457,216.274,203.246,31.211,0.8,1.388,15.93,29.29,4.56,17.09,93.558,5.141,1.094,0,0.061
13004,943.31947,0,0,2821.853,146.228,83.591,41.704,104.525,59.285,1.463,24.29,33.82,11.28,21.88,5.38,6.24,67.807,8.059,11.674
13005,935.87555,0,0,4205.279,79.862,19.91,-0.441,80.304,31.847,3.36,25.05,32.38,14.58,22.98,42.653,12.312,10.014,26.887,6.74
13006,4.73734,0,0,2.064,133.965,107.66,87.198,46.767,67.085,0.205,24.86,33.71,11.98,21.55,0,1.483,69.297,1.396,27.431
13007,852.75013,0,0,1305.187,29.308,15.236,2.693,26.615,22.237,1.881,25.37,33.03,13.86,22.51,62.784,6.529,0.18,29.098,0.695
13008,88.11762,0,0,4424.357,127.821,52.048,14.278,113.544,40.055,1.507,24.45,34.04,11.74,22.04,27.355,6.279,34.633,16.939,13.356
13009,0,0,0,,,,,,0,0,25.28,33.03,14.01,22.7,,,,,
13010,7.4953,0,0,9.656,29.011,27.494,25.849,3.161,25.938,0.176,24.04,33.47,11.95,22.23,63.16,4.156,1.649,30.989,0.047
13011,72.00355,1,0.03,4387.726,127.821,52.296,15.423,112.398,40.029,1.456,24.43,34.05,11.75,22.04,27.48,6.072,34.751,16.829,13.448
13012,6.27078,0,0,12.362,17.546,15.232,13.235,4.311,3.152,0.181,24.79,33.52,12.87,22.42,92.697,2.847,2.221,2.235,0
13013,36.14518,1,0.02,107.964,116.766,85.775,54.638,62.129,58.832,0.659,24.57,34.14,11.32,21.74,8.436,4.789,61.982,7.016,16.742
13049,246.64642,0,0,538.062,779.089,490.742,240.249,538.841,82.672,0.166,21.69,33.18,8.71,20,3.729,3.114,91.839,0.184,1.102
13050,38849.19932,0,0,383157.852,4411.51,918.392,106.934,4304.58,9.188,0.76,22.54,34.04,9.47,20.84,29.522,4.512,12.241,0.749,51.677
13051,1.53009,0,0,1.896,191.87,128.957,111.159,80.711,25.597,0.402,22.49,33.97,9.17,20.48,49.027,2.421,36.165,0,12.387
13052,3.704,0,0,9.549,426.663,365.698,270.018,156.645,57.349,0.367,20.75,32.41,7.38,18.96,28.18,3.241,65.423,0,3.09
13053,11.79754,0,0,25.527,618.997,525.011,367.794,251.204,67.167,0.26,20.31,31.74,8.1,19.76,20.308,3.296,75.203,0,1.172
13054,1.15609,0,0,2.194,202.019,164.761,110.842,91.178,19.031,0.574,22.23,33.52,9.51,20.77,65.135,6.604,26.21,0,1.764
13055,6.83445,0,0,12.94,197.292,157.832,114.948,82.344,73.512,0.204,22.94,33.8,9.94,20.88,0.973,1.925,87.319,0,9.781
13056,1.98621,0,0,0.574,369.637,297.596,249.992,119.645,82.061,0.027,22.47,33.5,9.8,21.07,0,0.784,92.633,0,6.583
13057,0.8718,0,0,1.989,237.756,176.7,141.685,96.071,84.901,0.058,22.58,33.75,9.49,20.61,0,0.543,99.457,0,0
13058,241.26881,1,0.023,4377.35,2095.95,958.294,773.376,1322.58,2.267,0.313,14.2,29.54,-1.04,11.66,65.119,2.465,1.797,1.552,28.804
13059,6.85724,2,0.038,52.968,309.749,267.521,225.679,84.07,29.581,0.216,22.45,34.36,9.45,21.31,20.934,4.948,41.259,0,27.542
13060,5.91159,1,0.022,120.379,830.259,754.055,669.897,160.362,1.645,0.094,21.5,34.28,6.74,19.68,1.76,1.338,0.333,0.068,96.202
13061,1.06287,0,0,2.656,225.279,200.936,181.399,43.88,67.011,0.138,21.86,33.68,9.67,21.46,0,5.219,54.761,8.065,31.956
13062,542.48412,1,0.015,9443.771,937.592,560.155,346.693,590.898,1.48,0.311,22.86,35.11,9.22,21.28,31.021,4.109,2.047,0.038,61.885
13063,2529.41624,0,0,79909.906,1515.59,644.411,185.952,1329.63,3.401,0.51,23.69,34.87,11.07,22.38,25.877,4.37,3.791,0.304,64.433
13064,32.50394,4,0.086,254.89,390.345,322.211,266.529,123.817,27.681,0.119,22.46,34.5,9.26,21.37,7.891,3.793,39.618,0,47.346
13066,61.45344,0,0,1402.277,695.834,533.017,439.105,256.729,1.397,0.724,23.09,35.68,9.17,21.54,53.412,6.195,2.072,0.084,37.811
13067,0.29649,0,0,10.408,747.744,712.695,659.841,87.903,0.771,0.165,22.1,34.53,7.46,19.91,0.562,3.062,0.173,0,96.056
13068,33.23586,0,0,151.179,333.968,276.168,234.888,99.08,37.708,0.513,22.2,34.25,8.91,21.07,8.028,5.987,55.697,0,30.014
13069,33.95692,0,0,184.246,391.074,330.775,258.917,132.158,16.494,0.079,23.25,34.47,10.36,21.77,17.705,1.782,23.266,0,56.963
13070,24.09272,3,0.094,182.636,338.209,283.699,243.863,94.346,33.841,0.427,22.46,34.4,9.11,21.11,9.078,6.993,49.579,0,33.408
13071,0.71013,0,0,2.004,2463.37,2376.53,2226.3,237.063,53.021,0.991,9.99,22.54,-2.72,8.5,0,8.356,65.813,0,25.831
13072,17.53978,0,0,1234.089,1939.56,1656.04,1452.97,486.581,0.235,0.511,16,31.41,-0.21,12.13,0.004,0.602,1.239,0.288,94.885
13073,6.5708,0,0,9.217,3026.66,2583.5,2372.17,654.493,61.701,1.258,9.42,22,-3.63,7.29,0,8.791,74.946,0.254,16.009
13074,0.68869,0,0,1198.174,1841,1526.81,1402.78,438.214,0.031,0.174,14.71,29.97,-0.56,12.17,0.851,0.682,0.019,0.303,97.856
13128,3925.82574,0,0,16577.184,2876.64,1188.55,812.702,2063.94,3.859,0.279,14.03,29.2,-1.37,11.17,47.079,1.962,5.514,0.875,42.826
13129,3.08472,0,0,702.367,1055.25,892.182,764.173,291.073,0.201,0.33,13.36,29.29,-0.85,12.94,37.62,3.621,0.266,0.323,57.731
13130,2.4611,2,0.051,455.975,1031.53,906.101,841.748,189.779,0.109,0.659,13.4,29,-0.74,13.12,44.613,5.167,0.03,0.463,49.319
13131,24.55701,0,0,1882.212,778.135,709.908,623.28,154.855,0.603,0.406,10.79,27.44,-2.65,12.09,43.748,3.81,1.116,2.616,45.652
13145,352.1608,1,0.016,24594.313,2630.21,1103.64,532.945,2097.26,1.699,0.222,21.98,35.32,6.63,19.98,40.55,3.104,3.26,0.346,52.454
13146,18.7694,0,0,533.234,740.989,615.326,490.789,250.2,0.7,0.122,21.81,35.31,6.4,19.83,17.49,3.037,0.726,0.508,77.938
13157,2.21903,0,0,21.059,448.578,408.689,381.141,67.437,2.936,0.206,23,35.35,9.41,21.36,40.894,4.765,4.205,0,49.94
13158,,,,,,,,,,,,,,,,,,,
13159,55.44372,0,0,2299.744,903.121,821.616,693.654,209.467,0.16,0.083,20.17,34.03,4.89,18.57,67.066,1.902,0.374,0.334,29.97
13160,2362.84804,3,0.055,142591.178,1817.62,740.055,249.406,1568.22,2.139,0.516,18.53,32.06,6.51,20.02,51.199,4.145,1.842,0.828,41.246
13161,1.96708,0,0,246.451,637.702,578.27,523.124,114.579,1.331,0.177,12.26,28.75,-0.9,13.74,60.268,3.872,0.728,7.054,24.935
13162,22.86794,0,0,74.219,299.569,279.96,256.046,43.523,25.945,0.696,14.53,28.38,3.14,15.28,59.914,5.11,16.852,17.237,0.542
13163,7.49302,0,0,15.171,313.465,292.332,265.609,47.856,53.358,0.53,11.36,25.77,-0.48,11.62,25.883,5.137,43.792,21.213,3.974
13164,11.76721,0,0,36.087,221.874,203.288,189.739,32.136,27.579,1.099,14.12,26.87,4.51,16.48,53.53,7.159,13.851,19.663,5.565
13165,143.7325,0,0,432.622,355.905,274.214,225.036,130.869,66.017,0.565,11.32,26.16,-0.26,12.61,4.164,4.09,35.585,52.886,2.871
13166,10.6972,0,0,46.354,305.852,281.808,264.91,40.942,14.347,1.337,14.04,27.94,2.97,15.17,72.684,6.298,12.253,7.721,0.372
13167,16.17848,1,0.019,52.073,324.215,282.182,234.35,89.865,31.044,1.204,14.74,28.83,3.11,15.38,44.722,9.057,28.533,8.718,1.63
13168,0.74267,0,0,1.933,194.21,185.046,178.609,15.601,63.13,0,12.4,27.3,1.42,14.75,0,0,9.684,90.316,0
1317,,,,,,,,,,,,,,,,,,,
1318,0.0101,2,0.077,52199.491,4167.21,1602.62,828.782,3338.43,6.875,0.236,22.1,33.95,6.26,18.77,4.075,1.118,10.633,0.472,83.252
1319,2644.24953,1,0.03,8993.765,229.665,128.203,58.976,170.688,25.652,1.259,23.95,34.25,10.99,21.76,41.747,5.848,22.554,9.833,16.81
13194,20.46442,0,0,43.973,335.455,311.653,290.652,44.803,71.314,0.162,11.34,26.22,-1.12,12.21,3.22,1.324,22.335,71.781,1.213
13195,1.97702,0,0,4.596,262.292,235.161,212.124,50.168,21.221,0.451,14.44,28.51,2.63,14.54,69.933,4.203,21.21,4.222,0.334
13196,174.85387,0,0,292.118,127.764,69.787,28.74,99.025,54.911,0.226,25.56,33.5,12.63,21.6,15.621,2.155,34.77,20.751,25.185
13197,94.05452,0,0,151.999,173.599,130.35,94.466,79.133,49.408,0.573,25.08,33.32,11.98,21.18,26.002,5.013,46.316,4.317,18.214
13198,190.88458,0,0,347.59,170.67,116.394,50.904,119.766,56.63,0.915,25.28,33.65,12,21.37,13.524,6.272,55.033,7.03,17.719
13199,884.35071,0,0,1457.551,151.753,84.836,21.967,129.786,62.671,0.975,25.64,33.64,11.47,20.76,9.893,6.131,40.114,19.194,23.537
1320,2669.64524,1,0.01,70555.28,1446.16,643.269,108.261,1337.9,7.029,0.645,25.41,35.18,12.8,22.82,30.46,6.229,7.935,0.671,53.741
13200,97.2597,0,0,199.687,1747.81,1424.65,1275.74,472.068,1.268,1.088,11.55,24.76,-1.5,8.75,1.715,3.143,2.296,1.324,91.083
13201,88.52751,0,0,63.415,1641.46,1390.02,1288.75,352.712,1.892,0.156,10.97,23.42,-1.8,8.12,1.421,0.296,2.684,1.753,93.454
13202,15.44099,0,0,39.967,204.102,167.757,154.783,49.319,4.244,6.055,18.09,31.18,6.55,19.06,69.31,23.433,6.207,0,0.313
13203,12.87397,2,0.053,48.364,190.891,173.642,146.188,44.703,5.644,2.2,17.55,30.92,5.82,18.66,83.927,7.551,8.095,0.169,0.058
13204,17.40756,2,0.051,66.248,240.467,207.685,155.014,85.453,28.436,0.74,16.46,30.27,4.9,17.97,57.444,4.405,37.871,0.016,0.167
13205,2.69942,0,0,4.108,199.536,194.541,189.953,9.583,0,0.436,17.64,30.59,6.22,18.61,96.341,3.659,0,0,0
13206,0.58541,0,0,2.219,248.235,200.749,146.549,101.686,46.151,0.233,18.44,31.68,6.39,19.28,34.348,3.654,61.998,0,0
13207,1.47467,0,0,0.686,133.691,125.559,116.867,16.824,4.509,1.28,19.46,31.75,7.55,19.71,82.546,12.205,5.249,0,0
13208,1.98944,0,0,4.504,262.761,246.215,220.789,41.972,6.196,3.623,17.11,30.65,5.53,18.65,75.03,11.955,12.895,0,0
13209,1.4238,0,0,0.243,175.812,167.532,154.306,21.506,8.141,0.567,18.91,31.6,7.25,19.35,72.593,5.185,13.704,0,7.037
1321,296.7145,0,0,5468.166,736.692,512.113,166.57,570.123,17.84,0.232,28.45,36.41,14.93,23.18,2.184,2.029,19.046,0.659,75.834
13210,21.34155,0,0,56.467,270.9,257.232,233.414,37.486,3.65,0.488,15.86,29.15,4.48,16.9,90.021,5.188,2.96,0.547,1.234
13211,7.75865,1,0.025,168.659,647.138,605.915,518.273,128.865,1.09,0.116,21.17,34.78,6.51,19.73,44.29,2.94,1.359,0.521,50.712
13212,2.05878,0,0,462.136,711.019,635.161,533.295,177.725,1.984,1.279,18.83,33.76,3.69,18.1,43.638,6.216,0.625,1.813,47.307
13213,19.24681,0,0,3177.844,1062.24,774.772,548.317,513.927,0.643,0.34,19.19,33.71,4.38,18.5,52.512,3.309,0.144,1.119,42.516
13214,0.3098,1,0.044,22.32,510.374,454.743,401.4,108.974,3.177,0.264,19.54,33.92,5.9,19.76,25.599,2.517,2.372,0.459,68.48
13215,17.90903,0,0,5014.177,1470.53,1141.36,830.902,639.628,0.044,0.119,19.87,33.68,3.78,17.54,44.581,2.776,0.033,0.224,52.293
13216,26.75749,0,0,10430.846,1470.53,1066.16,705.869,764.661,0.039,0.115,19.54,33.61,4.28,18.19,51.962,2.666,0.056,0.192,44.803
13217,1044.83606,1,0.022,2274.637,1256.43,655.785,173.166,1083.27,64.31,0.911,18.62,30.98,5.28,16.9,10.138,6.177,80.266,0.298,0.117
13218,1012.61712,0,0,2293.153,600.33,192.083,37.598,562.732,23.123,2.943,18.74,30.71,6.13,18.01,53.306,13.474,29.907,1.14,1.539
13219,4479.35924,0,0,8162.609,1481.15,580.487,127.818,1353.33,61.507,0.576,17.38,29.73,5.12,16.78,13.457,4.887,80.137,0.09,0.069
1322,134.05168,0,0,1813.005,736.692,594.972,348.129,388.563,30.451,0.203,27.23,35.48,13.27,22.01,0.032,1.417,38.209,0.222,59.982
13220,0.45483,0,0,0.468,186.161,174.5,158.32,27.841,4.969,9.367,17.93,29.81,6.43,17.89,0,88.27,10.385,0,1.346
13221,0.8948,0,0,1.725,575.874,481.933,406.677,169.197,73.967,0.009,16.54,29,4.37,15.82,3.547,0.469,95.984,0,0
13222,1.40999,0,0,1.16,345.571,295.575,246.893,98.678,42.165,0.245,16.96,28.92,6.4,17.79,48.409,3.026,45.617,0,2.948
13223,676.2003,0,0,1472.098,1256.43,726.769,206.477,1049.96,64.442,0.558,18.15,30.49,5.11,16.68,9.615,5.304,80.173,0.458,0.168
13224,588.12767,0,0,1331.884,600.33,196.126,87.763,512.567,21.201,1.87,18.1,30.34,5.66,17.33,58.665,10.052,27.883,1.135,1.8
13225,503.60916,0,0,1402.662,748.648,261.098,101.944,646.704,29.429,3.04,18.15,30.71,5.62,17.31,49.333,12.481,36.699,0.86,0.002
1323,180.33984,0,0,6975.426,796.229,605.837,422.791,373.437,8.641,1.089,24.99,35.83,10.43,21.8,21.915,7.788,6.179,0.096,63.663
1324,756.3271,0,0,58774.336,3986.93,1497.64,821.45,3165.47,7.035,0.209,27.43,37.01,9.27,20.56,1.121,0.95,10.398,0.343,86.785
1325,12996.46554,0,0,524472.213,4361.18,1333.93,25.753,4335.43,7.819,0.457,29.69,36.32,17.08,23.68,0.815,0.905,6.111,0.353,48.48
1326,1171.66865,0,0,55346.354,4167.21,1563.83,754.755,3412.45,6.517,0.247,21.97,34.47,6.08,19.05,4.173,1.139,10.029,0.464,83.756
1327,13106.89209,0,0,528314.901,4361.18,1324.72,2.753,4358.43,7.812,0.461,28.48,34.12,18.88,24.77,0.879,0.909,6.069,0.358,48.159
1328,,,,,,,,,,,,,,,,,,,
1329,74.29676,1,0.015,2691.256,622.006,491.591,388.26,233.746,2.696,0.334,24.86,35.9,10.32,21.9,50.271,6.95,1.564,0.115,40.406
13291,,,,,,,,,,,,,,,,,,,
1330,1081.06383,0,0,48220.52,4167.21,1649.66,928.328,3238.88,7.417,0.148,22.3,33.81,6.5,19.07,3.73,0.846,11.504,0.428,83.078
1331,498.5576,1,0.013,35444.341,1384.23,911.886,502.239,881.99,1.229,0.596,26.04,35.43,11.12,21.54,22.888,4.642,0.668,0.229,71.06
1332,7099.8411,0,0,206948.191,4361.18,1695.5,359.144,4002.04,14.299,0.567,27.58,36.42,13.4,23.4,1.021,0.878,10.183,0.57,39.293
1333,4999.71063,4,0.009,80914.183,4361.18,2102.65,1058.94,3302.25,19.845,0.703,26.57,35.8,7.69,19,2.572,2.078,25.793,1.364,62.885
1334,1095.24842,12,0.138,5499.21,207.91,120.999,52.814,155.096,22.876,1.622,26.04,34.95,13.76,22.54,37.945,7.143,22.936,7.177,21.959
1335,13087.65425,0,0,527704.98,4361.18,1326.92,11.911,4349.27,7.813,0.46,29.24,35.44,17.5,23.81,0.873,0.907,6.076,0.358,48.212
1336,319.64365,1,0.008,23013.008,1384.23,1010.05,711.726,672.502,0.11,0.721,24.92,34.8,9.99,21.1,26.194,4.893,0.11,0.278,68.142
1337,217.0044,0,0,16646.805,1515.59,1111.33,567.118,948.469,2.597,0.546,24.01,35.85,8.94,21.14,33.428,4.704,2.153,0.412,58.649
13371,2.52505,0,0,1.017,214.712,185.616,161.989,52.723,74.474,0,23.43,32.87,10.07,20.33,0,0,90.53,0,9.469
13372,109.88836,0,0,169.302,305.007,215.629,122.529,182.477,49.828,0.712,22.53,32.73,9.09,19.99,24.511,5.332,59.176,1.286,9.458
13373,4.14307,0,0,6.438,265.201,199.32,146.307,118.894,90.15,0.237,23.6,32.64,10.01,20.11,0,6.146,69.423,0.754,23.648
13374,3.31873,0,0,4.57,161.915,102.157,73.041,88.874,85.914,0.042,23.89,33.21,10.65,20.86,0.532,1.162,90.824,1.201,6.282
13375,141.6235,0,0,219.544,324.051,243.029,148.036,176.015,50.332,0.693,22.45,32.63,9.29,20.23,14.441,4.545,59.493,0.401,17.902
1338,8834.68722,0,0,397833.423,4361.18,1450.51,226.562,4134.62,8.112,0.396,28.2,36.6,14.69,23.19,0.845,1.002,8.053,0.413,61.359
13388,18.85367,0,0,60.643,424.163,352.319,270.491,153.672,80.057,0.168,19.36,31.56,5.9,18.16,2.617,2.663,89.207,0.113,5.401
13389,1.76371,3,0.09,32.615,319.532,288.474,252.995,66.537,27.346,0.34,17.09,30.92,5.26,18.63,61.341,4.311,26.416,0.373,7.134
13390,0.50536,0,0,2.058,208.912,195.165,173.385,35.527,2.602,0.787,17.39,31.23,6,19.28,89.55,5.159,3.061,0,1.924
13391,1.38074,0,0,31.61,321.214,301.355,271.283,49.931,11.531,0.32,17.07,30.9,5.16,18.54,81.495,3.891,11.364,0.57,2.541
13392,15.27724,1,0.012,69.625,362.119,315.592,245.737,116.383,30.198,0.905,18.14,31.69,5.98,19.63,57.254,6.947,29.246,0.419,5.975
13393,41.99022,0,0,165.837,239.242,227.245,182.269,56.973,6.244,1.181,17.9,31.63,6.01,19.11,84.832,6.272,6.477,1.605,0.465
13394,8.81811,0,0,93.486,320.585,291.936,251.864,68.721,9.415,3.538,17.51,31.23,5.06,18.66,73.465,12.118,11.812,0.914,1.304
13395,0.47286,0,0,26.346,369.036,315.372,277.643,91.394,22.973,1.124,19.5,32.3,6.92,19.55,57.212,5.858,33.627,0.812,2.323
13396,32.11999,1,0.019,52.836,123.98,99.905,74.398,49.582,63.625,0.972,25.24,33.18,12.54,21.51,14.078,6.515,37.538,25.915,15.509
13397,9261.27773,0,0,17314.095,216.159,93.979,8.024,208.134,62.696,0.948,25.62,33.61,11.11,20.46,10.815,5.798,54.423,11.123,16.757
13398,17.91713,0,0,33.718,172.165,140.675,107.316,64.849,48.985,1.103,24.59,33.05,11.53,21.18,17.703,7.093,49.331,3.239,22.366
13399,7.57102,0,0,12.877,152.425,132.719,103.993,48.432,69.065,0.223,24.78,33.13,11.71,21.07,1.279,2.495,79.953,0.112,16.056
13486,440.49016,0,0,1414.3,464.199,307.011,156.409,307.789,50.894,0.431,20.71,32.82,7.02,19.05,32.669,4.166,60.823,0.227,1.959
13487,409.46251,0,0,1045.388,496.029,339.999,204.362,291.668,59.848,0.259,20.46,32.17,6.66,18.72,24.594,3.235,70.357,0.122,1.567
13488,274.93804,0,0,786.83,491.054,352.948,202.255,288.799,60.841,0.296,20.4,32.48,6.06,18.21,20.392,3.927,72.484,0.616,2.402
13489,371.68983,0,0,1082.547,455.12,359.979,216.41,238.709,62.277,0.216,19.92,32.17,5.22,17.63,20.246,3.533,74.406,0.152,1.572
13490,134.64976,0,0,1097.917,506.85,384.268,273.82,233.031,47.297,0.647,19.5,31.62,5.44,17.83,34.985,5.11,57.952,0.159,1.654
13491,209.92213,0,0,542.608,530.181,359.752,237.22,292.961,57.033,0.255,20.49,32.43,6.75,18.81,26.407,3.747,67.762,0.094,1.936
13492,2.35394,0,0,18.371,329.079,304.178,268.034,61.045,15.153,1.873,17.54,31.14,5.31,18.9,67.095,10.822,19.335,0.309,2.043
13493,5.77011,0,0,22.565,360.747,326.078,289.826,70.92,21.698,0.25,16.79,30.84,4.73,18.29,65.033,2.569,27.495,0.068,4.24
13494,0.98065,2,0.118,14.944,301.95,282.793,247.823,54.127,61.704,0.612,17.09,30.9,5.36,18.7,19.524,4.838,67.181,0.187,7.439
13495,0.15164,1,0.088,10.453,292.566,259.894,229.32,63.246,19.241,0.719,17.86,31.5,5.76,19.13,62.943,5.066,24.544,0,5.418
13496,1.48157,0,0,9.519,318.54,292.151,255.301,63.239,69.492,0.105,16.88,30.86,4.97,18.48,13.403,2.061,77.437,0.095,7.004
13497,0.79357,0,0,11.634,301.99,276.032,232.707,69.283,44.828,0.174,17.69,31.41,5.55,18.95,35.644,2.158,55.954,0.395,5.64
13498,9.80851,0,0,160.731,333.405,306.541,262.014,71.391,15.547,0.68,16.32,30.41,4.7,18.32,76.659,4.497,16.242,0.592,1.617
13499,20.12261,0,0,101.072,359.807,330.208,283.556,76.25,25.157,0.816,16.01,30.2,4.15,18.11,61.557,5.113,29.798,0.571,2.763
13500,70.73973,0,0,1275.044,2684.05,1693.55,1191.2,1492.85,0.948,0.13,16.67,31.1,1.9,12.16,0.941,0.298,1.373,0.084,97.301
13501,440.97768,0,0,956.556,2739.89,1910.21,978.243,1761.65,66.643,0.013,14.5,28.57,-0.52,8.16,0,0,73.489,0.018,26.43
13502,13211.4267,0,0,59390.902,4193.91,1852.47,877.143,3316.77,15.752,0.362,18.66,33.63,2.73,13.18,18.295,2.214,21.424,1.964,52.027
13503,32.32697,0,0,4873.818,931.854,759.951,591.276,340.578,0.551,0.577,12.62,28.7,-1.3,13.26,52.598,4.502,0.319,1.098,40.677
13506,23.39129,2,0.048,41.693,1017.88,597.22,429.541,588.335,82.912,0.035,11.11,25.05,-1.11,11.68,0.913,0.784,87.835,1.735,0.641
13507,26.20062,0,0,32.477,766.214,524.919,317.354,448.86,72.005,0.143,10.51,24.84,-1.3,12.11,0.008,1.724,92.038,0.349,5.784
13508,28.52442,1,0.02,49.978,858.304,499.279,252.413,605.892,79.845,0.401,12.28,26.38,-0.31,12.57,6.692,3.123,88.671,0.459,0.387
13509,5.68735,0,0,10.234,23.801,18.255,13.364,10.437,25.189,1.171,18.82,30.68,7.36,19.05,53.386,6.403,16.37,17.485,0.904
13602,47.55564,0,0,6432.715,1006.31,666.317,508.37,497.944,1.02,0.333,12.23,28.55,-1.2,13.56,36.194,2.992,1.384,1.169,57.712
13603,87.33709,0,0,198.138,185.212,108.55,0.855,184.358,27.19,20.48,19.41,31.38,7.68,19.55,6.172,69.482,21.503,1.595,0.965
13604,,,,,,,,,,,,,,,,,,,
13605,155.16054,0,0,498.851,3347.83,2602.62,1963.14,1384.69,52.198,0.123,13.99,27.23,-0.61,10.41,0.11,0.628,75.343,2.319,21.424
13606,5.50441,0,0,418.39,1563.36,1417.99,1290.62,272.736,0.022,0.523,20.54,33.25,3.69,16.26,30.16,5.392,0.102,0.02,64.246
13607,3.7502,0,0,287.899,582.631,514.851,397.848,184.783,0.319,0.17,12.9,29.47,-0.06,15.22,63.781,3.31,0.501,1.869,22.878
13608,0.20341,0,0,54.469,870.675,819.108,777.764,92.911,0.393,0.423,14.21,30.02,-0.35,13.98,65.499,3.503,0.071,0.826,29.87
13609,18.57889,1,0.023,4094.848,1224.75,908.86,745.696,479.05,0.389,0.131,14.52,30.41,-0.3,14.13,2.957,0.366,0.458,0.58,95.125
13610,17.80596,1,0.027,4635.55,987.108,726.193,526.004,461.103,0.451,0.335,16.22,32.25,1.18,15.95,11.903,2.131,0.109,1.315,83.079
13611,10.47849,0,0,2663.912,987.108,764.308,608.076,379.032,0.321,0.387,16.29,31.95,1.08,15.63,10.567,2.105,0.162,1.298,83.737
13612,3.00657,0,0,212.35,582.631,538.789,482.733,99.898,0.37,0.156,12.39,28.81,0.07,15.25,59.667,3.249,0.587,2.314,24.246
13613,2.45712,1,0.028,706.108,749.375,635.182,530.579,218.796,0.412,0.303,13.27,29.65,-0.08,14.93,39.08,3.143,0.331,1.1,56.019
13614,5366.60248,3,0.039,7952.13,1805.37,380.452,144.777,1660.59,51.187,3.853,22.54,32.51,9.46,20.3,17.554,17.574,55.859,0.452,5.363
