UID,site.ID,site.lat,site.long,strahler.order,ecoregion,ecoregion.2,reach.length,bed.stability,pct.bedrock,pct.bigrock,pct.hardpan,pct.fine,pct.sand,pct.fine.gravel,pct.coarse.gravel,pct.riffle,pct.pool,mean.thalweg.depth,mean.width,sinuosity,LWD.reach,embeddedness,ALG.cover,AQM.cover,LWD.cover,NAT.cover,midchannel.cover
15081,FW08WI038,43.53296643,-90.62979471,2,UMW,7,149,1.582320879,0,47.61904762,0,21.9047619,23.80952381,52.38095238,58.0952381,37.33333333,62.66666667,30.34,2.955,1.071666463,0,48.36363636,0.045454545,0.05,0,0.165909091,1.069518717
15082,FW08WI039,46.41642292,-90.74116137,5,UMW,7,673.2,-0.531951426,0,0,0,30.47619048,100,100,100,0,100,54.4,16.955,1.278714919,0.638294712,100,0,0.045454545,0.004545455,0.136363636,7.085561497
15084,FW08WI042,44.25218119,-90.76170837,2,UMW,7,149,0.422519931,0,0,0,3.80952381,93.33333333,93.33333333,93.33333333,0,100,29.28666667,1.99,1.489576775,0.651677852,96.36363636,0.013636364,0.05,0.004545455,0.218181818,70.98930481
15086,FW08WI045,44.36112785,-91.91074732,5,UMW,7,2213.933249,0.260650315,,,,50,100,,100,0,100,80.97,20.27272727,1.058062079,0.951818182,,0,0.004545455,0,0.009090909,
15087,FW08WI047,44.94776379,-91.55694877,2,UMW,7,149,0.520323992,0,0.952380952,0,19.04761905,86.66666667,97.14285714,98.0952381,0,100,23.48,2.255,1.337419668,0.35033557,98.18181818,0.004545455,0.045454545,0,0.786363636,70.32085561
15089,FW08WI056,43.82344146,-89.16831256,5,UMW,7,1563.777727,-0.078065207,,,,0,100,,100,0,100,198.69912,71.27272727,1.792558911,0,,0,0.088636364,0.065909091,0.490909091,
15090,FW08WI060,45.49625695,-87.98249332,4,UMW,7,871.2,2.301821203,0.909090909,26.36363636,0,17.27272727,60,73.63636364,83.63636364,11,89,68.15625,21.7,1.222414038,1.357897153,78.5,0,0.054166667,0.016666667,0.220833333,31.74019608
15091,FW08WI062,44.9102852,-90.49366236,3,UMW,7,435.6,0.042346474,0,32.38095238,0,12.38095238,40.95238095,67.61904762,90.47619048,3,97,32.79,10.24736842,1.145815268,0.394398531,62.36363636,0.009090909,0.045454545,0.009090909,0.204545455,53.34224599
15092,FW08WI069,42.97611209,-90.99134562,2,UMW,7,277.2,0.986372766,0,49.52380952,0,31.42857143,31.42857143,50.47619048,73.33333333,28,72,18.69,2.575,1.041623521,0,60.18181818,0,0.036363636,0,0.365909091,45.45454545
15093,FW08WI072,43.45534935,-89.24909633,1,TPL,6,149,1.224717915,0,53.33333333,0,4.761904762,23.80952381,46.66666667,66.66666667,28,72,5.993333333,1.175,1.029664772,0.038926174,50.63636364,0,0.045454545,0,0.163636364,94.78609626
15095,FW08WI075,45.26919193,-92.49501661,4,UMW,7,990,0.10538831,0,25.71428571,0,33.33333333,60,74.28571429,97.14285714,0,100,74.78787879,24.76315789,1.188638065,0.751717172,78.33333333,0.045454545,0.134090909,0.004545455,0.154545455,7.085561497
15096,FW08WI077,43.96700493,-91.24194939,3,UMW,7,158.4,0.939828149,0,0,0.952380952,43.80952381,98.0952381,99.04761905,99.04761905,1,99,31.67,5.235,1.557842286,5.588383838,99.81818182,0,0.022727273,0.018181818,0.177272727,77.67379679
15097,FW08WI078,44.87740327,-90.84791783,3,UMW,7,594,0.168844537,0,29.52380952,1.904761905,35.23809524,55.23809524,67.61904762,89.52380952,4,96,56.37,14.345,1.219441289,2.943939394,68.72727273,0,0.05,0.022727273,0.177272727,62.1657754
15099,FW08WI083,45.68021178,-92.0705778,1,UMW,7,298,0.056412438,0,0,0,64.54545455,100,100,100,0,99.33333333,19.77333333,2.085,1.160397504,0.019463087,100,0,0.0125,0,0.491666667,95.34313725
15100,FW08WI088,46.78863038,-91.26533584,3,UMW,7,356.4,0.893049389,0,42.85714286,0,7.619047619,56.19047619,57.14285714,61.9047619,48,52,45.17,8.06,1.173063363,1.946969697,76.90909091,0.027272727,0.045454545,0.013636364,0.270454545,58.55614973
15102,FW08WI098,45.22549321,-89.64785204,4,UMW,7,633.6,0.446570198,0,64.54545455,0,8.181818182,24.54545455,35.45454545,72.72727273,10,90,68.9,16.395,1.386991902,1.28772096,56.66666667,0,0.020833333,0.008333333,0.3125,23.7745098
15103,FW08WI100,45.01972628,-89.12750568,2,UMW,7,198,0.342422441,0,8.571428571,0,32.38095238,69.52380952,91.42857143,100,12,88,21.44,5.21,1.103152218,1.295454545,83.27272727,0,0.022727273,0.009090909,0.245454545,72.32620321
15105,FW08WI104,45.62458637,-91.5527614,2,UMW,7,158.4,0.464592911,0,63,0,16,22,37,56,0,88,11.87,3.234,1.118858922,0.613005051,48,0,0.018181818,0,0.236363636,54.54545455
15107,FW08RWI9029,46.25977572,-90.62791899,1,UMW,7,356.4,2.250702103,0,0,0,100,100,100,100,0,100,99.29,7.5,2.423358,0.635802469,100,0,0.765909091,0,0.040909091,1.737967914
15108,FW08RWI9067,46.0946336,-89.72516082,3,UMW,7,633.6,0.540810246,0,13.33333333,0,37.14285714,74.28571429,86.66666667,93.33333333,1,99,49.19,17.21,1.636233316,0.948232323,84.90909091,0.320454545,0.159090909,0,0.095454545,16.44385027
15109,FW08RWI9071,45.92217164,-90.00250271,3,UMW,7,673.2,0.169302204,0,7.619047619,0,60.95238095,72.38095238,88.57142857,96.19047619,0,100,46.26,15.6,2.113398493,1.191919192,90.90909091,0.070454545,0.520454545,0,0.109090909,3.07486631
15110,FW08RWI9074,46.0921729,-89.26150264,3,UMW,7,277.2,0.319329147,0,6.666666667,0,39.04761905,86.66666667,93.33333333,97.14285714,0,100,51.87,8.4,1.413719753,5.513347763,92.09090909,0,0.040909091,0.004545455,0.218181818,6.016042781
15111,FW08RWI9100,45.4800089,-88.53708886,2,UMW,7,237.6,0.964829513,0,41.81818182,0,25.45454545,25.45454545,52.72727273,64.54545455,33,67,23.12,5.835,1.084348145,11.61111111,44.33333333,0,0.004166667,0.008333333,0.445833333,80.39215686
15112,FW08RWI9302,45.92169397,-92.66158698,6,UMW,7,3971.941021,0.041191183,,,,0,78,,86,0,100,127.27,105.4545455,1.155432356,2.094090909,,0,0.427272727,0.013636364,0.159090909,
15114,FW08RWI9303,45.47094601,-91.2526698,5,UMW,7,2779.759348,-0.225302196,,,,0,6.976744186,,37.20930233,18.08510638,81.91489362,75.78651685,63.6,1.105553963,0.5235,,0,0.2525,0.01,0.125,
15115,FW08RWI9304,45.87502905,-90.69371246,4,UMW,7,2778.747287,0.205888585,,,,0,17,,26,0,100,119.7,70.36363636,1.07293895,1.427727273,,0.031818182,0.415909091,0.018181818,0.163181818,
15116,FW08RWI9306,42.8346351,-89.17211495,4,TPL,6,1561.604548,0.982715684,,,,0,52,,88,0,100,555.9,38.63636364,1.276864865,2.855454545,,0,0,0.036363636,0.222727273,
15117,FW08RWI9307,45.73784894,-89.52281402,4,UMW,7,,-0.092011222,,,,0,100,,100,0,100,134.53,29.09090909,1.562903793,0,,0.086363636,0.209090909,0,0.104545455,
15118,FW08IL008,41.02389567,-87.66814635,1,TPL,6,,0.637610046,0,0,0,100,100,100,100,0,100,29.56375839,1.252222222,1.973395,,100,0,0.875,0,0,8.957219251
15119,FW08IL032,40.37259742,-89.40745644,1,TPL,6,149,0.659752393,0,0,0,100,100,100,100,0,100,14.36,0.885,1,0,100,0.027272727,0.013636364,0,0.302272727,39.97326203
15120,FW08IL043,41.72844177,-87.99265342,1,TPL,6,158.4,0.785491799,0,75.23809524,0,15.23809524,15.23809524,24.76190476,92.38095238,0,100,32.69,3.62,1.206531882,1.079545455,87.09090909,0.004545455,0.027272727,0.004545455,0.163636364,87.29946524
15132,FW08WA004,46.896298,-121.9899991,2,WMT,8,158.4,2.609184497,0,87.80487805,0,0,2.43902439,9.756097561,33.33333333,73,27,32.45,7.025,1.067758825,36.26073232,32.12328767,0,0,0.218333333,0.886666667,91.8627451
15133,FW08NH002,43.69617203,-71.98132823,2,NAP,2,,,0,72.11538462,0,1.923076923,17.30769231,25.96153846,41.34615385,85,15,37.2,7.185,2.182699,,35.09090909,0.165909091,0,0.004545455,0.538636364,55.0802139
15141,FW08RME92,44.93553879,-71.0337286,3,NAP,2,899.4027571,0.533572156,,,,0,10.89108911,,90.0990099,0,100,195.5445545,33.35909091,1.266122701,0,,0,0.3,0.03,0.207727273,
15142,FW08RRI91,41.43766077,-71.72253704,1,NAP,2,737.7360827,1.01761632,,,,13,43,,57,0,100,257.2277228,39.98363636,1.118142525,0,,0,0.338636364,0,0.564318182,
15143,FW08RME95,45.85030813,-70.0066932,4,NAP,2,2488.336421,1.170642457,,,,0,18.81188119,,18.81188119,20,80,199.9001188,88.92818182,1.061557685,0.475909091,,0.05,0.055555556,0.027272727,0.283585859,
15145,FW08RME93,46.76352463,-69.30497573,4,NAP,2,2547.624838,0.912990072,,,,0,0,,0,28.57142857,71.42857143,76.64285714,86.07875,1.137801653,0,,0.014285714,0.0625,0.0125,0.175892857,
15146,FW08RME91,45.26327363,-70.26214437,1,NAP,2,1421.498344,0.957578057,,,,61,61,,90,0.99009901,99.00990099,515.6435644,45.01363636,1.045002159,0,,0,0.027272727,0,0.254545455,
15147,FW08MI005,46.8116477,-89.59884206,2,UMW,7,99,-0.968916852,0,35.23809524,0,0.952380952,44.76190476,63.80952381,83.80952381,5,95,21.9,2.957894737,2.038173508,22.24343434,91.27272727,0.036363636,0.004545455,0.040909091,0.118181818,70.32085561
15149,FW08UT004,39.84468028,-113.8170572,2,XER,9,149,2.404762331,0,45.71428571,0,13.33333333,43.80952381,48.57142857,55.23809524,86.48648649,13.51351351,44.10135135,2.021052632,1.239895014,2.004026846,65.72727273,0.004545455,0.013636364,0,1.361363636,100
15150,FW08UT014,37.22371769,-109.2086935,7,XER,9,2430,1.11431332,,,,0,40,,40,57,43,81.18811881,43.7,1.351268814,0,,0,0,0.004545455,0.437727273,
15151,FW08UT015,39.1334011,-110.9467014,4,XER,9,237.6,1.074692209,0,32.03883495,0,49.51456311,56.31067961,66.99029126,92.23300971,20.2020202,79.7979798,64.43,5.205,1.278155851,5.971801347,80.94339623,0,0,0.013636364,0.584090909,11.76470588
15152,FW08UT016,41.59254762,-111.1414827,6,XER,9,594,0.498151633,0,16.34615385,0,48.07692308,71.15384615,83.65384615,100,5,95,75.66,14.81,3.306635919,1.707912458,91.83333333,0.040909091,0.122727273,0.004545455,0.009090909,0
15153,FW08UT020,40.98295474,-111.4506475,5,WMT,8,554.4,1.324025422,0,87.5,0,2.884615385,6.730769231,12.5,30.76923077,80,20,69.82828283,16.95,1.266121544,0,45.03703704,0.031818182,0.213636364,0,0.122727273,0
15154,FW08UT023,38.35280308,-109.7534644,7,XER,9,4400,1.045117761,,,,0,54.54545455,,100,0,100,468.9,167.1909091,1.433278178,0,,0,0,0,0.495454545,
15161,FW08UT033,37.51017371,-112.0337085,4,XER,9,158.4,1.035622058,1.904761905,34.28571429,0,16.19047619,44.76190476,65.71428571,93.33333333,50,50,11.79,4.95,1.337751492,0.073232323,76.54545455,0.004545455,0,0,0.027272727,5.213903743
15162,FW08UT031,40.13112667,-110.6537,6,XER,9,396,0.976737652,11.42857143,67.61904762,0,19.04761905,25.71428571,30.47619048,47.61904762,82,18,60.58585859,11.14,1.148401563,0.863636364,50.65454545,0.231818182,0.25,0.022727273,0.375,2.540106952
15163,FW08UT030,37.27503058,-109.4370712,7,XER,9,2650,0.981016995,,,,0,68.93203883,,68.93203883,22.54901961,77.45098039,97.66990291,43.91818182,1.129834706,0,,0,0,0.022727273,0.209090909,
15164,FW08UT029,39.49133386,-112.384919,6,XER,9,396,0.538098205,0,15.23809524,0,60.95238095,75.23809524,84.76190476,99.04761905,0,100,46.15,14.76,1.298007978,0,89.27272727,0.004545455,0,0,0.027272727,0
15165,FW08UT027,37.66741279,-111.2171528,5,XER,9,277.2,1.024306294,0,14.28571429,0,42.85714286,72.38095238,85.71428571,100,37,63,46.39,7.105,1.073680911,0.020923521,78.12727273,0,0.013636364,0,0.243181818,16.84491979
15166,FW08UT023,38.35280308,-109.7534644,7,XER,9,4000,0.882171691,,,,0,100,,100,0,100,190.9,146.9636364,1.392066299,0,,0,0,0,0.254545455,
15167,FW08UT035,39.78830338,-111.1081419,4,WMT,8,633.6,0.467619342,0,5.714285714,0,72.38095238,84.76190476,94.28571429,94.28571429,0,100,126.79,18.07,1.212631356,0.064078283,94.09090909,0.05,0.575,0,0.440909091,0
15168,FW08UT037,38.44687091,-112.2198647,6,WMT,8,633.6,0.221084574,0,0.952380952,0,29.52380952,97.14285714,99.04761905,99.04761905,1,99,55.47,22.385,3.527767293,0.586647727,99.14545455,0,0,0.022727273,0.031818182,2.272727273
15169,FW08UT039,38.15670289,-109.9319763,8,XER,9,4400,1.235540871,,,,6.666666667,100,,100,13,87,670,117.1181818,1.208438958,0,,0,0,0.004545455,0.159090909,
15171,FW08UT042,38.83728451,-110.142338,8,XER,9,4400,0.442300869,,,,0,1,,45,50,50,288.5,117.4454545,1.379105908,0.475909091,,0.004545455,0,0.004545455,0.140909091,
15173,FW08UT046,37.19439594,-109.7334811,7,XER,9,2420,1.223219036,,,,0,39,,40,62,38,85.15463918,49.56363636,1.077829371,0,,0.013636364,0.004545455,0,0.095454545,
15175,FW08CO046,39.65512779,-107.0671515,6,WMT,8,2059,1.075647966,,,,0,0,,0,34,66,182.6,60.59090909,1.276112978,0,,0.036363636,0.004545455,0.004545455,0.131818182,
15176,FW08CO037,40.47796874,-108.908221,7,XER,9,3227,1.122698656,,,,0,2.5,,5,23.86363636,76.13636364,193.7004,85.77272727,1.304637875,0,,0,0,0,0.161363636,
15178,FW08MO041,37.23877984,-91.34514278,5,SAP,4,1353.737377,,,,,,,,,0,100,304.2268041,42.06,1.766969,0.951818182,,0,0.059090909,0.004545455,0.277272727,
15179,FW08UT047,39.73723267,-109.9502351,8,XER,9,4320,0.896449501,,,,0,86.84210526,,86.84210526,8,92,242.34,119.8,1.203748622,1.322272727,,0,0,0,0.15,
15180,FW08UT049,37.24595272,-111.9504976,5,XER,9,277.2,1.178497617,0,15.23809524,0,5.714285714,67.61904762,84.76190476,95.23809524,94,6,20.12,16.405,2.441235,6.088383838,86.27272727,0.009090909,0,0.05,0.140909091,0.668449198
15181,FW08UT055,38.71402872,-110.1003316,8,XER,9,4400,0.447424667,,,,1.428571429,27.14285714,,72.85714286,0,100,309.9,136.2090909,1.476883407,0.951818182,,0,0.004545455,0.004545455,0.340909091,
15182,FW08UT058,39.21068431,-110.1731068,6,XER,9,396,1.361164258,0,49.09090909,0,35.45454545,41.81818182,50.90909091,54.54545455,50,50,42.3,8.755,1.039263848,0.029292929,74,0,0.004166667,0,0.197916667,6.818181818
15183,FW08UT060,40.49144677,-109.1766704,8,XER,9,4290,1.05066258,,,,0,77,,80,11,89,185.6,135.1636364,1.126948816,0,,0,0,0,0.081818182,
15185,FW08UT061,38.5167759,-112.2651084,6,WMT,8,712.8,0.827930443,0,54.20560748,0,28.03738318,38.31775701,44.85981308,62.61682243,28,72,69.05128205,14.32,1.103639702,1.502104377,73.8,0,0,0.004166667,0.116666667,0
15188,FW08UT076,40.72060852,-109.5943077,1,WMT,8,223.5,1.630078726,0.961538462,33.65384615,0,27.88461538,50.96153846,64.42307692,78.84615385,46.89655172,53.10344828,19.06206897,1.42,1.034633797,1.952572707,63.51851852,0,0.629545455,0.184090909,1.247727273,44.38502674
15189,FW08UT097,37.36428866,-112.3426144,2,XER,9,149,1.733351225,0,41.9047619,0,4.761904762,4.761904762,58.0952381,95.23809524,100,0,8.36,1.99,2.104419,8.544966443,31.27272727,0,0,0.009090909,0.109090909,16.84491979
15190,FW08UT064,41.12035675,-111.7657642,5,WMT,8,792,1.087671448,0,75.23809524,0,15.23809524,15.23809524,24.76190476,60.95238095,42,58,54.40425532,17.32,1.160588458,1.722348485,42.25454545,0.086363636,0.195454545,0.031818182,0.288636364,8.021390374
15192,FW08UT112,40.86653858,-110.9017106,1,WMT,8,223.5,1.299985731,0,10.47619048,0,30.47619048,63.80952381,83.80952381,93.33333333,31.33333333,68.66666667,24.32666667,1.652631579,1.259072448,0.155704698,86.72727273,0,0.004545455,0,0.122727273,12.1657754
15193,FW08RUT9089,38.47985267,-109.3975269,2,XER,9,149,1.645842759,10.47619048,75.23809524,0,0.952380952,19.04761905,23.80952381,43.80952381,64.66666667,35.33333333,48.04666667,2.94,2.501466792,0,31.72727273,0.009090909,0.036363636,0.004545455,0.756818182,56.4171123
15194,FW08RUT9100,37.38800049,-109.688429,3,XER,9,149,1.341569054,42.85714286,46.66666667,0,35.23809524,39.04761905,46.66666667,50.47619048,11.33333333,88.66666667,45.39333333,3.252631579,1.785635458,0.755704698,39,0,0,0.004545455,0.2,22.72727273
15195,FW08RUT9106,37.02631316,-112.9449957,3,XER,9,149,1.615092862,0.952380952,18.0952381,0,0,63.80952381,80,88.57142857,14.66666667,85.33333333,9.026666667,2.1925,2.01196,0.077852349,86.54545455,0.009090909,0,0,0.429545455,26.20320856
15196,FW08RUT9122,40.53674,-109.6074683,3,XER,9,475.2,1.711126228,0,87.27272727,0,1.818181818,9.090909091,9.090909091,12.72727273,92,8,62.5,14.355,1.489285672,7.10479798,41.81034483,0.029166667,0.0125,0.066666667,0.754166667,31.00490196
15197,FW08RUT99260,38.05296536,-111.4551865,1,WMT,8,,,,,,,,,,,,,,,,,,,,,
15198,FW08RUT94520,37.97772281,-111.6554867,2,WMT,8,223.5,1.269050274,0,57.69230769,0,17.30769231,30.76923077,42.30769231,60.57692308,58.66666667,41.33333333,29.4,2.645,1.227103427,0.211185682,50.87037037,0,0,0,1.204545455,42.51336898
15199,FW08RUT94590,37.86413427,-111.6365898,3,XER,9,223.5,1.293987051,5.714285714,72.38095238,0,13.33333333,27.61904762,27.61904762,38.0952381,63.33333333,36.66666667,27.01333333,2.07,1.358124794,0.233557047,63.69090909,0.040909091,0,0,0.609090909,31.01604278
15204,FW08SC001,34.74262377,-83.23697625,1,SAP,4,148.5,0.99251242,0,15.23809524,2.857142857,33.33333333,60.95238095,81.9047619,97.14285714,7,93,26.33,2.145,1.053590483,1.702356902,65.63636364,0,0,0.013636364,0.661363636,90.64171123
15205,FW08SC001,34.74262377,-83.23697625,1,SAP,4,148.5,1.280933267,0,21.9047619,1.904761905,34.28571429,61.9047619,76.19047619,97.14285714,4,96,26.5,2.07,1.036268993,0.692929293,67.09090909,0.004545455,0.097727273,0,0.595454545,85.16042781
15206,FW08SC002,33.88390721,-78.78474118,6,CPL,1,224317.6337,,,,,20,100,,100,0,100,452.4,40.1,2.116431471,0.475909091,,0,0.018181818,0.004545455,1.018181818,
15207,FW08SC002,33.88390721,-78.78474118,6,CPL,1,1195.045268,,,,,0,100,,100,0,100,414.3564356,46,1.87967914,10.18590909,,0,0,0.031818182,0.227272727,
15208,FW08SC003,33.90909471,-79.4402992,7,CPL,1,3505.946254,0.666022176,,,,0,100,,100,0,100,694.6,93.90909091,1.204593689,7.14,,0,0,0,0.113636364,
15209,FW08SC003,33.90909471,-79.4402992,7,CPL,1,3721.054483,0.586075872,,,,0,100,,100,0,100,664.5,88.90909091,1.276718471,2.57,,0,0,0.013636364,0.195454545,
15210,FW08SC004,34.12622084,-80.65031399,6,CPL,1,2924.645185,0.234682062,,,,0,100,,100,0,100,437.4,90.18181818,2.36544782,0.951818182,,0,0,0.009090909,0.131818182,
15211,FW08SC005,34.5704837,-81.77745202,5,SAP,4,1176.337975,1.13458981,,,,0,100,,100,0,100,61,30.27272727,1.058441669,6.899,,0,0.004545455,0.095454545,0.552272727,
15212,FW08SC006,33.82362461,-80.0680311,1,CPL,1,148.5,0.51768842,0,0,0,52.38095238,100,100,100,0,100,37.99,4,1.009300562,1.926599327,100,0,0.022727273,0.027272727,0.204545455,97.99465241
15213,FW08SC006,33.82362461,-80.0680311,1,CPL,1,158.4,0.600345475,0,0,0,42.85714286,100,100,100,0,100,38.65,4.115,1.008294957,0.806186869,100,0,0.027272727,0.013636364,0.204545455,98.93048128
15214,FW08SC007,34.03051233,-79.72312445,5,CPL,1,1470.231308,-0.145791411,,,,0,100,,100,0,100,196.4,32,1.024400348,4.188181818,,0,0.004545455,0.036363636,0.586363636,
15215,FW08SC010,33.77314216,-79.23670098,6,CPL,1,1760,-0.206644744,,,,0,100,,100,0,100,291.9,46.81818182,1.100707107,0.951818182,,0,0.125,0.013636364,0.509090909,
15216,FW08SC011,34.76919749,-83.01151149,3,SAP,4,396,1.174905937,23.80952381,32.38095238,0,0,66.66666667,67.61904762,69.52380952,11,89,53.23,10.875,1.484548819,2.620454545,66.45454545,0.004545455,0.018181818,0.022727273,0.259090909,85.42780749
15217,FW08SC012,33.8932798,-80.62454681,6,CPL,1,2718.664158,0.744191613,,,,0,100,,100,0,100,575.1,76.22727273,2.216078187,5.330454545,,0,0,0.077272727,0.222727273,
15218,FW08SC013,34.64299314,-82.45397174,5,SAP,4,2593.503346,1.521897793,,,,23,25,,25,0,100,269.1,62.40909091,1.291439035,7.043636364,,0,0,0.079545455,0.377272727,
15219,FW08SC014,33.56170854,-79.08678599,6,CPL,1,3815.403195,0.236019315,,,,20,100,,100,0,100,699.9,192.0909091,1.219328959,4.854545455,,0,0.159090909,0.036363636,1.113636364,
15220,FW08SC015,33.61109176,-82.16242838,7,SAP,4,4038.972702,1.650107591,,,,0,100,,100,0,100,301.5,193.0909091,1.075632551,13.13545455,,0,0.113636364,0.204545455,0.406818182,
15221,FW08SC016,33.47844467,-81.31216787,5,CPL,1,557.0151559,0.721587942,,,,0,100,,100,0,100,209.8,17,1.581686784,0.951818182,,0,0.086363636,0.009090909,0.518181818,
15228,FW08UT070,38.54468635,-109.5048423,3,XER,9,149,1.629520566,1.904761905,43.80952381,0,6.666666667,28.57142857,56.19047619,76.19047619,70,30,20.94,2.68,1.072444006,2.567114094,51.36363636,0,0,0.031818182,0.768181818,90.64171123
15234,FW08SC018,33.49951013,-80.10986646,7,CPL,1,1941.787744,0.389250416,,,,0,100,,100,0,100,210.4,59.18909091,1.182525009,2.094090909,,0.004545455,0.018181818,0.031818182,0.390909091,
15235,FW08SC019,34.2426576,-79.7319277,5,CPL,1,921.9254373,,,,,0,86,,86,0,100,174.8,17.5,1.247424651,5.616363636,,0,0,0.036363636,0.311363636,
15236,FW08SC020,34.13963432,-81.13951333,6,SAP,4,4400,1.242768657,,,,0,12,,32,14,86,121.8,139.3636364,1.05929002,6.186818182,,0,0,0.05,0.377272727,
15237,FW08SC021,34.16664832,-81.7738521,6,SAP,4,2019.56988,0.896825751,,,,5,79,,79,0,100,237.2,49.81818182,1.332561914,4.188181818,,0,0.004545455,0.054545455,0.381818182,
15238,FW08SC022,33.76763343,-80.07378961,2,CPL,1,,,0,0,0,94.28571429,99.04761905,99.04761905,99.04761905,0,100,33.8,22.85,2.184557,,100,0,0,0.154545455,1.081818182,100
15239,FW08SC023,34.47655148,-79.73242182,7,CPL,1,3564,0.898684348,,,,0,32,,100,3,97,258.3838384,93.65454545,1.355887781,35.31954545,,0,0,0.081818182,0.311363636,
15240,FW08SC024,34.82652981,-80.81526796,4,SAP,4,198,0.360119651,0,0,4.761904762,12.38095238,95.23809524,95.23809524,95.23809524,0,100,40.13,5.065,1.724566302,3.025252525,94.54545455,0,0,0.036363636,0.468181818,99.46524064
15241,FW08SC026,33.44769486,-79.17217303,7,CPL,1,3821.542196,0.387760811,,,,0,100,,100,0,100,848.7,342.7272727,1.015396798,1.618181818,,0,0.079545455,0.009090909,0.377272727,
15242,FW08SC030,33.90001733,-78.85695184,6,CPL,1,2520,,,,,0,100,,100,0,100,296.7,53.22727273,1.05560309,6.081363636,,0,0.004545455,0.004545455,0.797727273,
15243,FW08TX001,30.68545325,-95.20209676,1,CPL,1,148.5,1.024267278,0,4.901960784,0,7.843137255,92.15686275,95.09803922,100,1,99,14.27,3.795,1.273233855,12.60942761,92.5,0.1,0.004545455,0.004545455,0.209090909,91.31016043
15244,FW08TX002,33.02550094,-96.9194025,1,SPL,5,198,0.34508988,0,0,0,77.14285714,100,100,100,0,100,94.73,5.03,1.532759248,1.302020202,100,0.05,0,0.004545455,0.268181818,74.19786096
15245,FW08TX006,31.95655713,-94.58712139,2,CPL,1,158.4,0.768931485,0,0,0,87.61904762,100,100,100,0,100,49.52,3.34,1.179715925,2.954545455,100,0,0,0.022727273,0.384090909,97.19251337
15246,FW08TX009,29.88779749,-94.36480134,1,CPL,1,198,0.481303575,0,0,0,100,100,100,100,0,100,38.37,4.955,1.029334663,0,100,0.231818182,0.454545455,0,0.402272727,0.668449198
15247,FW08TX067,31.13181739,-99.32020981,4,SPL,5,198,0.697453928,0,20,0,64.21052632,74.73684211,80,93.68421053,0,69,38.47,3.66,1.057837725,0.117171717,87.63636364,0.1725,0.033333333,0,0.225454545,35.82887701
15248,FW08TX104,30.65449651,-97.92735569,3,SPL,5,396,1.271548705,23.80952381,54.28571429,0,17.14285714,32.38095238,43.80952381,61.9047619,0,92,39.32,7.605,1.069135908,0.405808081,44.72727273,0.068181818,0.527272727,0.004545455,0.281818182,31.95187166
15249,FW08TX118,28.87839635,-96.28716757,3,CPL,1,237.6,0.741061497,0,0,3.80952381,95.23809524,96.19047619,96.19047619,96.19047619,0,100,41.69,4.57,1.346890599,0.146464646,100,0.104545455,0.040909091,0,0.172727273,39.57219251
15250,FW08TX119,31.95128099,-99.94792257,3,SPL,5,198,1.118234939,0,9.523809524,0,59.04761905,80,90.47619048,96.19047619,0,88,34.71,3.98,1.130221384,0.263636364,84.36363636,0,0.05,0,0.297727273,35.69518717
15251,FW08TX124,32.77924102,-96.55448832,1,SPL,5,149,1.46581625,0,4.761904762,0,75.23809524,91.42857143,95.23809524,100,0,68,22.19333333,1.405263158,1.289266803,0.394630872,89.09090909,0.004545455,0,0,0.186363636,94.51871658
15252,FW08TX156,33.48298305,-97.17612334,2,SPL,5,396,1.038736329,7.619047619,42.85714286,0,31.42857143,37.14285714,57.14285714,82.85714286,0,71,48.97,8.45,1.20645541,0.292424242,45.27272727,0.097727273,0.127272727,0.009090909,0.218181818,62.8342246
15253,FW08TX165,31.51609563,-95.11218312,3,CPL,1,277.2,0.536549562,0,0,0,69.52380952,100,100,100,0,61,29.27,3.5,1.429583721,21.36724387,100,0.009090909,0.009090909,0.1,0.402272727,78.20855615
15254,FW08TX168,33.94285725,-98.46428004,1,SPL,5,223.5,-1.711184086,0,0,0,100,100,100,100,0,100,4.4,0.36,1,0,100,0,0.054545455,0,0.309090909,57.0855615
15255,FW08TX172,32.49662391,-97.35226928,2,SPL,5,148.5,0.922991355,0,15.23809524,22.85714286,26.66666667,38.0952381,61.9047619,75.23809524,2,98,24.46,2.255,1.279595796,0.039057239,46.11111111,0,0,0,0.236363636,94.51871658
15256,FW08RTX9001,30.74403823,-101.6737946,3,SPL,5,475.2,0.907715928,0,7,0,80,86,92,97,2,98,24.45,16.99,1.051119415,0,92.72727273,0.140909091,0.243181818,0,0.254545455,6.550802139
15257,FW08RTX9010,29.66629344,-99.54482106,3,SPL,5,198,1.619211526,9.523809524,42.85714286,0,21.9047619,45.71428571,57.14285714,89.52380952,0,70,36.21,6.755,1.027891806,31.01010101,66.72727273,0.025,0.111363636,0,0.159090909,77.67379679
15258,FW08RTX10341,30.69598996,-93.81186799,3,CPL,1,277.2,0.790033713,0,0,0,0.952380952,100,100,100,0,100,78.28,7.72,1.572259883,21.66991342,100,0,0,0.068181818,0.404545455,76.87165775
15259,FW08RTX11553,33.30487282,-100.5289924,4,SPL,5,198,0.351237196,9.615384615,9.615384615,0,6.730769231,90.38461538,90.38461538,90.38461538,0,100,13.83,6.06,1.024279514,0,96.2962963,0,0.004545455,0,0.054545455,2.272727273
